name,category
인도지역전공,0
한베지역통상전공,0
국제자유전공학부한국학전공,0
베트남지역전공,0
공공인적자원학부,1
공공서비스경영학과,1
지방자치경영학과,1
국제통상개발협력전공,1
동북아국제통상학연계전공,1
공공서비스관리학과,1
국제관계행정학부,1
국제관계전공,1
국제관계지역학과군,1
국제관계학과,1
국제관계학부,1
국제관계학전공,1
국제대학,1
국제문화경영학부,1
국제문화정보학과,1
국제문화학부,1
국제사회복지학과,1
국제사회언론학부,1
국제사회학부,1
국제유엔학과,1
국제유엔학전공,1
국제학계열,1
국제학과,1
국제학대학,1
국제학부,1
국제학전공,1
국제협력학과,1
해외개발학과,1
해외개발학전공,1
국제문화학계열,1
국제문화전공,1
국제정보학전공,1
국제사회언론학부국제관계학전공,1
유라시아지역문화경제연계전공,1
글로벌학부,1
법정대학국제관계학전공,1
언더우드국제학부,1
산업교육학부국제관계학전공,1
국제협력학부,1
국제미디어문화전공,1
글로벌커뮤니케이션컬쳐전공,1
동아시아국제학부,1
국제관계학전공법정대학,1
국제관계학전공법정복지대학,1
국제학부야간,1
국제거래관계학과,1
오웬스국제학부,1
동북아학군,1
국제문화콘텐츠학부,1
글로벌지식학부,1
글로벌서비스학부,1
국제문화학과,1
글로벌협력전공,1
정치국제학과,1
앙트러프러너십전공,1
국제학부국제학전공,1
국제융합시스템프로그램전공,1
외국인글로벌학부,1
국제개발협력학과,1
글로벌서비스경영학부,1
중국통상법학과,1
문화계,1
국제학부자유전공,1
국제학부국제관계학,1
국제상거래학과,1
한국발전과국제개발협력연계전공,1
중국외교통상학부,1
중국외교통상전공,1
융합일본지역학부,1
융합일본지역전공,1
국제금융학부,1
국제학부국제관계학과,1
동아시아시민사회전공,1
지속개발협력전공,1
국제개발협력학,1
국제개발협력학부,1
한국동아시아학전공,1
중국정경전공,1
국제협력전공,1
국제개발협력,1
국제관계학빅데이터분석학전공,1
시민정치전공,1
융합전공학부국제관계학빅데이터분석학전공,1
아시아국제관계학과,1
국제개발협력전공,1
정치사회학부사회학전공,1
국제정경학부,1
국제정치경제학과군,1
외교학과,1
외교학부,1
정치언론학과군,1
정치대학,1
정치사회학부,1
정치언론국제학전공,1
정치언론학부,1
정치외교신문방송학과군,1
정치외교일본학과군,1
정치외교학과,1
정치외교학과전공,1
정치외교학및국제관계학전공,1
정치외교학부,1
정치외교학전공,1
정치학과,1
정치학전공,1
정치행정계열,1
정치행정법학과군,1
정치행정언론학부,1
정치행정학과,1
정치행정학부,1
통일정책학과,1
정치미디어학전공,1
통일문화정보전공,1
정치언론국제학과,1
정치언론학과,1
언더우드정치학전공,1
법정대학정치행정학부,1
정치행정학부정치외교학전공,1
정치행정학부법정대학,1
정치행정학부법정복지대학,1
언더우드정치외교학전공,1
정치행정학전공,1
정치사회학부정치외교학전공,1
정치외교학부정치학전공,1
해양군사학부,1
정치행정경찰학부,1
통일학부,1
해병대군사학과,1
정치언론안보학과,1
정치미디어학과,1
군사안보학과,1
정치안보국제학과,1
정치언론국방학과,1
통일외교안보전공,1
국가안보학과,1
군사경찰학부,1
역사관광외교통상학부외교통상전공,1
군사관학과,1
연계전공정치경제철학,1
역사관광외교학부외교전공,1
공공서비스관리학부,1
공공정책학부,1
정책학과,1
정책학전공,1
정책학학과,1
지방자치학과,1
해양산업정책학부,1
행정정책학과,1
행정정책학부,1
행정정책학전공,1
환경정책전공,1
공공서비스학부,1
정보행정학과,1
공공정책학과,1
정치행정학부행정학전공,1
행정학부공공관리전공공공정책전공,1
행정학부공공정책전공,1
정치법무행정학부,1
정치외교학부외교학전공,1
정책과학전공,1
석당인재학부공공정책학전공,1
공공관리학부,1
공공관리학과,1
공공안전학전공,1
공공인재학과,1
보건정책관리학부,1
공공안전전공,1
공공인재융합전공,1
산업심리학과,0
산업심리학전공,0
심리사회문화인류학과군,0
심리학과,0
심리학전공,0
응용심리학전공,0
인지과학협동과정,0
심리사회학부,0
사회과학대학산업심리학과,0
심리학과인문사회과학대학,0
심리학과보건복지대학,0
뇌인지과학과,0
언론심리학부심리학전공,0
사회심리학과,0
연계전공심리학철학,0
아동심리언어치료학과,0
심리치료학과인문계열,0
심리아동학부,0
뇌인지과학전공,0
임상심리전공,0
뇌기반감정코칭학과,0
특수심리치료학과,0
디아코니아학부상담심리학전공,0
명상심리상담학과,0
언론광고심리학부,1
산업광고심리학과,1
심리치료학과,1
사회심리학과군,1
언어치료심리학과,2
언어치료심리학과인문,2
미술치료학과자연,5
심리치료학전공,5
미술치료학과,5
아동행동치료학과,5
미술치료학전공,5
심리재활학전공,5
언어심리치료학부,5
아동미술치료학과,5
심리재활학과,5
예술심리치료학과,5
일본지역전공,0
글로벌지역문화학과일본지역전공,0
일본문화콘텐츠학과,0
영미학전공,0
영어영미지역학전공,0
교양영어교육부,0
영어권지역학전공,0
문화정보학전공,0
글로벌문화산업전공,0
고고문화인류학과,0
고고미술사학과,0
고고미술사학전공,0
고고인류학과,0
문화기획전공,0
문화예술보존학과,0
문화정보학부,0
문화학과,0
문화학부,0
문화학전공,0
사회민속계열,0
인류학과,0
인류학전공,0
문화예술학과,0
문화콘텐츠전공,0
문화콘텐츠학부,0
인류지리학과군,0
한국문화정보학과,0
문화컨텐츠학부,0
문화기획학과,0
문화콘텐츠창작전공,0
콘텐츠기획전공,0
고고문화인류학전공,0
문화컨텐츠전공,0
교육문화콘텐츠학과,0
문화예술경영학과,0
교육문화전공,0
한국문화콘텐츠전공,0
실용문화콘텐츠학과,0
디지털문화창작전공,0
문화예술이론및기획전공,0
문화컨텐츠창작전공,0
철학윤리문화학부독어문화학전공,0
문화교류전공,0
문화콘텐츠개발전공,0
보존과학과,0
전통문화학부,0
유럽미디어문화학과,0
문화산업예술학과,0
교육문화정책전공,0
한중사이버문화전공,0
순결가정문화학과,0
문화스토리텔링,0
인문학부고고문화인류학전공,0
문화컨텐츠학과,0
문화콘텐츠학전공,0
전통문화재학전공,0
한민족전통문화예술학과,0
고고미술사학과미술사학전공,0
아시아문화학부비교민속학전공,0
공연전시기획학과,0
문화스토리텔링전공,0
문화콘텐츠기획전공,0
미디어문화학과,0
역사문화콘텐츠학과,0
전통문화전공,0
한국어다문화학과,0
역사문화콘텐츠학부,0
전통문화학과,0
한국어문화예술학과,0
글로컬문화학부,0
문화기획학전공,0
문화서비스학전공,0
글로벌문화학부,0
공간문화컨텐츠학과,0
한국문화정보학전공,0
미디어문화학부,0
문화테크노학과,0
디자인문화콘텐츠전공,0
영상문화학전공,0
융합콘텐츠학과,0
응용인문학부,0
인문콘텐츠학부,0
한중문화콘텐츠학과,0
한국문화통상전공,0
한국문화콘텐츠학과,0
문화융합전공,0
문화유산융합학부,0
글로벌인문경영융복합전공,0
글로컬문화스토리텔링융복합전공,0
인문콘텐츠학부한일문화콘텐츠학과,0
글로벌문화콘텐츠학부,0
글로벌교육문화학부,0
융합전공건축공간예술전공,0
융합전공문화예술경영전공,0
인문고전전공,0
무형유산학과,0
글로벌문화산업경영학과,0
문화콘텐츠문화경영학과,0
문화미디어전공,0
문화커뮤니케이션학부,0
문화매개행정전공,0
컬처앤테크놀로지융합전공,0
글로벌문화콘텐츠학전공,0
한류크리에이터공공외교융합전공,0
글로벌문화콘텐츠학과,0
문화산업경영융합전공,0
남아시아학과,0
노어러시아학,0
독일문화정보학과,0
독일지역학과,0
독일지역학전공,0
독일학과,0
독일학전공,0
동북아전공,0
동북아지역학부,0
동북아학부,0
동아시아학과,0
동아시아학부,0
동양학부,0
동양학학부,0
러시아일본중국학부,0
러시아학과중어중문학과,0
러시아학전공,0
문화유럽학부,0
미국학과,0
미국학전공,0
베트남학과,0
북미전공,0
북미지역연구과,0
북한전공,0
북한학과,0
북한학전공,0
서양학부,0
서양학학부,0
세계지역학부,0
아랍지역학과,0
아랍학전공,0
아세아학과,0
아시아지역학과,0
아시아지역학부,0
에이팩지역학과,0
영미과,0
영미문화,0
영미문화와언어전공,0
영미지역학전공,0
영미학과,0
영미학부,0
외국학계열,0
외국학학부,0
유럽및아메리카역사문화전공,0
유럽전공,0
유럽지역연구과,0
유럽지역학부,0
유럽학과,0
유럽학부,0
유럽학전공,0
일본문화전공,0
일본지역학전공,0
일본학과,0
일본학전공,0
중국경제학부,0
중국경제정보통계학부,0
중국문화,0
중국일본학부,0
중국전공,0
중국지역전공,0
중국지역학전공,0
중국학과,0
중국학부,0
중국학전공,0
중남미학과,0
중앙아시아학과,0
프랑스문화전공,0
프랑스문화학전공,0
프랑스지역학과,0
프랑스지역학전공,0
프랑스학과,0
프랑스학전공,0
한국문화학과,0
한국문화학부,0
한국학부,0
아시아지역학전공,0
동북아학,0
러시아전공,0
미주유럽지역전공,0
베트남전공,0
일본전공,0
중국지역학과,0
일본지역학과,0
중국프랑스문화사학계열,0
프랑스문화학과,0
중국법정전공,0
중국사회문화전공,0
중국실용지역학부,0
캐나다학전공,0
영미문화전공,0
사회학군중국학과,0
중국문화정보학부,0
중국문화정보전공,0
동북아학과군,0
한민족학부,0
중국문화관광학부,0
프랑스문화관광학과,0
중국학연계전공,0
한국학연계전공,0
동남아학과,0
문화과학대학중국학전공,0
외국어비즈니스대학러시아학과,0
외국어비즈니스대학유럽학전공,0
외국어비즈니스대학중국학과,0
언더우드국제학전공,0
중국문화전공,0
중국학동양철학전공,0
정치행정학부북한학전공,0
일본학부,0
동북아학과,0
동북아학전공,0
중국실용지역학과,0
동아시아학전공,0
동북아대학,0
아태지역연구센터,0
동양학과,0
아시아학전공,0
북미학전공,0
중동학과,0
중국문화콘텐츠학부,0
연계전공한국문화,0
동아시아다문화전공,0
동양학전공,0
한국학전공,0
동아시아문화계,0
아시아학부,0
영미문화계,0
한중아세안대학인문사회계열,0
동양문화학과,0
동아시아학연계전공,0
연계전공라틴아메리카학,0
지미카터국제학부,0
국제개발협력학전공,0
유럽문화전공,0
유럽북미학전공,0
일본문화연계전공,0
중국일본학부일본학전공,0
중국일본학부중국학전공,0
한국사회문화연계전공,0
글로벌학부중국학전공,0
글로벌학부베트남학전공,0
인도네시아지역전공,0
연계전공일본학,0
문화철학전공,0
융합전공학부철학동아시아문화학전공,0
국토정보학부부동산지적전공,1
사회혁신융복합전공,1
휴먼융합서비스학부문화산업전공,1
다문화복지,1
여성학연계전공,1
다문화학과,1
다문화복지한국어학과,1
국제인문사회학부,1
사회혁신학과,1
그리스도교사회학과,1
도시사회학과,1
사회생활학과,1
사회학과,1
사회학군,1
사회학부,1
사회학전공,1
사회학학과군,1
정보사회과학부,1
정보사회학과,1
정보사회학전공,1
포교사회학과,1
미디어정보사회학과,1
국제사회언론학부사회학전공,1
사회언론정보학부사회학전공,1
포교사회학전공,1
불교사회학부,1
공공사회학전공,1
공공사회통일외교학부,1
도시사회학국제도시개발학전공,1
후마니타스학부,1
융합전공학부도시사회학국제도시개발학전공,1
국제마약학과,1
범죄수사학전공,1
과학수사학전공,1
한일문화콘텐츠학과,2
웰빙문화학부,5
문화컨텐츠이벤트디자인전공,6
컬처엔터테인먼트학과,6
계당교양교육원예체능,6
매스컴학과,1
매스컴학부,1
매스컴학전공,1
방송언론학전공,1
사회신문방송정치외교학과군,1
사회매체학부,1
신문방송광고학부,1
신문방송광고홍보계열,1
신문방송사회복지학과군,1
신문방송정보사회학부,1
신문방송학과,1
신문방송학전공,1
신문방송홍보학과,1
신문학과,1
언론매체학과,1
언론심리학부,1
언론전공,1
언론정보문화학부,1
언론정보학과,1
언론정보학부,1
언론정보학전공,1
언론정치학부,1
언론학부,1
언론학전공,1
정보학부,1
정치매체관리학전공,1
커뮤니케이션학부,1
문헌언론학부,1
언론정보전공,1
영상극작과,1
정보방송학전공,1
커뮤니케이션학전공,1
국제사회언론학부언론매체학전공,1
신문방송광고학과,1
이공대학정보보호학과,1
신문방송학부,1
언론홍보전공,1
신문방송정치외교학부,1
신문방송학과인문사회과학대학,1
사회언론정보학부신문방송학전공,1
신문방송학전공사회과학부,1
신문방송학과문화사회대학,1
신문방송학사회과학대학,1
정보문화산업학과군,1
정치매체관리학과,1
정보통신방송공학부,1
국제마케팅커뮤니케이션전공,1
언론심리학부신문방송학전공,1
방송콘텐츠학부,1
저널리즘전공,1
연합전공정보문화학,1
국제상거래커뮤니케이션학,1
행정언론학부,1
언론영상광고학과,1
언론학과,1
정보보호학과자연과학계열,1
비즈니스커뮤니케이션전공,1
사회언론정보학부미디어커뮤니케이션학전공,1
영상언론융합학과,1
의료홍보미디어학과,1
정보사회미디어학과,1
신문방송한국문화전공,1
행정언론학부신문방송학전공,1
기록관리학과,0
도서관학과,0
도서관학전공,0
문헌정보심리학과군,0
문헌정보전공,0
정부기록보존학전공,0
문헌정보학부,0
인문사회대학문헌정보학과,0
사회과학대학문헌정보학과,0
점자문헌정보학과,0
정보학부문헌정보전공,0
인문콘텐츠학부문헌정보학과,0
복지서비스학부아동보육문헌정보전공,0
복지서비스학부아동문헌정보전공,0
인문콘텐츠학부문헌정보학전공,0
박물관학전공,0
문헌정보교육과,2
박물관미술관교육,2
큐레이터전공,6
큐레이터과,6
큐레이터학과,6
경상광고학부,1
경상대학,1
경상정보학부,1
경상학과군,1
경상학군,1
경상행정학부,1
국제경상학부,1
상경대학,1
상경매스컴학부,1
상경자율전공부,1
상경정보학과군,1
상경정보학부,1
상경학부,1
관광경영대학자유전공,1
상경대학경상학부,1
경상학부상경대학,1
자유전공학부사회과학대학소속,1
기초과정부경영계열,1
문화예술경영전문가융복합전공,1
새내기학부경영계열,1
휴먼서비스공공인재학과,1
학부대학상경계열,1
경영세무학부,1
경영회계경영정보학과군,1
경영회계경영정보학부,1
경영회계학과,1
경제회계학부,1
세무학과,1
세무학전공,1
세무회계정보인터넷국제통상학과군,1
세무회계정보학부,1
세무회계학전공,1
통상회계학부,1
행정세무학부,1
회계재무시스템전공,1
회계재무전공,1
회계정보학과,1
회계정보학전공,1
회계학과,1
회계학전공,1
회계학부,1
경영회계보험금융학과군,1
부동산세무학부,1
경영회계학군,1
경영학부회계학전공,1
회계세무학부,1
통상회계학부회계정보학전공,1
경영회계보험금융학부회계정보학전공,1
회계세무과정,1
경영회계경영정보학학과군,1
경영회계관광경영학학과군,1
경영회계정보학과,1
세무회계학부,1
경영회계학전공,1
재무부동산학과,1
상경대학회계학전공,1
회계세무행정학부,1
회계세무전공,1
회계세무학부회계학전공,1
회계세무학부세무학전공,1
사회문화대학회계정보학과,1
회계세무학전공,1
회계세무전공경영대학,1
회계학전공상경대학,1
경제회계학부사회과학,1
종합파이낸스전공,1
회계세무학과,1
경영정보회계학전공,1
리스크관리보험전공,1
경영학부세무회계학전공,1
재경회계학과,1
회계재무학전공,1
금융회계학과세무회계전공,1
경영금융학과,1
리스크관리보험학과,1
보험계리학과,1
다솔회계학과,1
자산관리학부,1
상경학부회계학전공,1
회계세무행정학과,1
국제비서세무학부,1
세무부동산학과,1
금융경영학과,1
경영학부회계전공,1
경제데이터금융학부금융보험수리전공,1
국제금융학과,1
국제비서세무학부세무전공,1
금융기술학과,1
금융소비자학과,1
기업금융전공,1
재무회계세무학과,1
파이낸스회계학부,1
파이낸스보험경영학전공,1
회계학,1
금융세무학과,1
회계,1
경제회계학부회계학전공,1
경제세무학과,1
회계세무경영정보학부,1
경상학부세무회계학과,1
세무회계금융학과,1
보험경영학과,1
핀텍경영학과,1
경영회계보험금융학부,1
금융세무학부,1
금융보험재무학부,1
금융보험부동산학부,1
금융보험전공,1
금융보험학부,1
금융보험학전공,1
금융국제교류학과,1
금융재무학부,1
금융정보전공,1
금융통상학부,1
금융통상학부군,1
금융학과,1
보험전공,1
보험학과,1
보험학전공,1
세무금융보험학군,1
재무금융전공,1
재무금융학과,1
증권금융전공,1
증권금융정보전공,1
금융부동산학부,1
금융국제학과,1
금융자산경영학과,1
금융전공,1
금융보험부동산학과,1
재경회계전공,1
회계금융자산관리학과,1
재무부동산학전공,1
금융보험재무부동산학부,1
부동산세무경영학전공,1
세무금융전공,1
경제보험금융학부보험금융학전공,1
경영회계보험금융학부보험금융학전공,1
종합과정,1
금융공학전공,1
금융보험학전공단과대학없음경영학부,1
금융선물보험학전공,1
금융부동산전공,1
금융재테크전공,1
금융보험학전공경영사회대학,1
금융보험학전공경영대학,1
협동조합금융학과,1
자산관리프로그램전공,1
금융자산관리학과,1
금융정보공학과,1
금융경제학과,1
종합파이낸스,1
종합파이낸스전공경상대학,1
종합파이낸스전공경영대학,1
금융보험부동산학부경영대학,1
재경회계학부,1
금융재테크학과,1
금융보험학과경영대학,1
글로벌금융학부,1
금융회계학과,1
국제금융통상전공,1
글로벌금융공학부,1
국제금융통상학부,1
금융증권학과,1
보험금융학부,1
금융학부,1
금융공학부,1
금융학전공,1
금융경영학전공,1
금융세무경영학과,1
국제금융공학전공,1
글로벌금융전공,1
금융부동산학과,1
금융공학과,1
증권금융학과,1
데이터경영금융학부,1
글로벌법무금융학과,1
수학금융정보학과,1
재무금융경영학과,1
상경학부금융보험학전공,1
금융서비스학부회계금융전공,1
글로벌금융학과,1
국제금융전공,1
데이터경영금융학부금융보험수리전공,1
데이터경영금융학부데이터경영전공,1
금융회계학부,1
국제금융부동산학과,1
금융서비스학부,1
금융정보학전공,1
계량위험관리전공,1
경제금융보험재무부동산학부,1
금융세무재테크학과,1
재무투자정보학과,1
국제학부국제금융전공,1
글로벌금융경영학과,1
매니지먼트학부금융세무경영전공,1
금융재무학과,1
상경학부재무투자정보전공,1
금융경제전공,1
금융투자학과,1
재무금융회계학부,1
글로벌금융경영학부,1
보험수리금융학연계전공,1
빅데이터금융공학융합전공,4
디지털금융정보전공,4
금융보험부동산학전공,6
얼굴경영학과,0
스포츠산업학과,0
스포츠아웃도어학과,0
경영무역학과군,1
경영산업심리학부,1
경영회계관광경영무역학학과군,1
경영경영정보학부,1
경영경제무역학과군,1
경영경제전공,1
경영경제학과군,1
경영경제학부,1
경영공학부,1
경영관광경영학과군,1
경영관광정보학부,1
경영관광회계학부,1
경영관리학전공,1
경영광고정보학부,1
경영광고학부,1
경영국제통상학부,1
경영대학,1
경영무역학부,1
경영정보인터넷비즈니스학부,1
경영정보공학과,1
경영정보과학부,1
경영정보관광학부,1
경영정보및통계학부,1
경영정보및통계학학부,1
경영정보학전공,1
경영통상학과,1
경영학과군,1
경영학군,1
골프경영전공,1
국제경영중국일본전공,1
국제경영정보시스템학부,1
국제경영정보학부,1
국제경영학부,1
국제경영학전공,1
국제관광경영,1
국제비즈니스학부,1
국제산업정보학과,1
국제서비스산업전공,1
국제정보경영학부,1
국제회의경영학전공,1
기업경영학과,1
기업관리학과,1
디지털경영광고학부,1
디지털경영정보학전공,1
디지털경영학전공,1
디지털비즈니스학부,1
무도경영학전공,1
미술경영전공,1
방송산업학과,1
벤처중소기업학부,1
벤처창업학부,1
벤처창업학전공,1
벤처투자정보학전공,1
병원경영학전공,1
비지니스경제학전공,1
생활경영학과,1
생활경영학전공,1
수산경영학과,1
수산경영학전공,1
스포츠경영학과,1
스포츠경영학전공,1
스포츠공학전공,1
스포츠산업학부,1
스포츠산업학전공,1
아동벤처산업학전공,1
아시아비즈니스학부,1
영상비즈니스전공,1
영양급식경영과,1
영양급식경영학과,1
예술경영학과,1
의료경영정보학과,1
의료경영학과,1
의료경영학전공,1
인터넷경영정보학전공,1
인터넷비즈니스학전공,1
정보경영과학부,1
정보경영학과,1
조직전략국제경영전공,1
중국비지니스학과,1
중소기업전공,1
중소기업학과,1
중소기업학부,1
중소기업학전공,1
축산경영유통경제학전공,1
축산경영학과,1
축산경영학전공,1
컴퓨터비즈니스학부,1
통상경영학과,1
해운경영학과,1
해운경영학부,1
비즈니스학전공,1
경영전산정보학과,1
공연기획경영학과,1
국제경영정보학과,1
스포츠레저산업학전공,1
실버산업학과,1
예술경영문화재학부,1
예식산업학과,1
유통경영학전공,1
컨벤션산업학과,1
컨벤션학전공,1
항공서비스경영학과,1
해양산업경영학부,1
비지니스학과,1
벤처경영학부,1
경영통상학부,1
통상경영학전공,1
경영정보공학학과,1
사회경영학부,1
정보기술경영전공,1
경영정보관광병원학부,1
벤처경영학전공,1
비즈니스경제학과,1
정보경영공학전공,1
디지털중소기업경영전공,1
국제경영대학,1
비지니스학부,1
기획전공,1
국제중국경영학과,1
경영국제통상학과군,1
스포츠레저경영학전공,1
글로벌커뮤니케이션아트전공,1
경영계열학부군,1
인터넷경영학과,1
창업경영학전공,1
철도경영학과,1
국제관광경영학부,1
국제관광경영학전공,1
컨벤션이벤트전공,1
창업서비스경영전공,1
인터넷비즈니스공학과,1
중국비즈니스학부,1
벤처농업경영학과,1
인터넷경영전공,1
의료경영학부,1
경영정보비즈니스학부,1
벤처창업경영학전공,1
브랜드경영학과,1
여론조사학과,1
중국비즈니스학전공,1
이벤트학전공,1
경영과학부,1
경영학부경영학전공,1
아동벤처산업학과,1
경영관광학부경영학전공,1
경영회계보험금융학부경영학전공,1
중소기업창업과정,1
컨벤션경영학과,1
비즈니스경영정보전공,1
경영학과전문,1
철도경영학부,1
실버산업경영학전공,1
차이나비즈니스자율전공학부,1
웹비지니스학과,1
경영정보학전공단과대없음경영학부,1
경영대학경영학부,1
스포츠경영관리학전공,1
비즈니스및창업학전공,1
비지니스금융경제전공,1
이벤트컨벤션학전공,1
국제지역비즈니스학전공,1
서비스경영학부,1
정보경영전공,1
글로벌경영학부,1
컨벤션이벤트학과,1
인문사회대학경영학과,1
인문사회대학벤처투자정보학전공,1
인문사회대학인터넷경영학과,1
상경대학경영학전공,1
글로벌리더십학부,1
실버산업학부,1
비즈니스금융경제전공,1
사회과학대학유통경영학과,1
사회과학대학관광경영학과,1
사회과학대학경영정보학과,1
외국어비지니스대학,1
경영정보과정,1
경영관리전공,1
아시아비즈니스학과,1
항만경영학과,1
법무경영학부,1
한식국제경영학과,1
기업경영학전공,1
경영대학경영학과,1
경영정보학전공경영대학,1
경영정보학전공경영사회대학,1
경영관리학과,1
철도경영학전공,1
아시아경영학전공,1
철도경영전공,1
산업교육학부경영학전공,1
컨벤션산업전공,1
벤처중소기업학부중소기업학전공,1
벤처중소기업학부벤처창업학전공,1
경영경제학부경영학전공,1
경영경제학부국제경영전공,1
경영경제학부국제경영학전공,1
비지니스경영정보전공,1
해운항만경영학과,1
인도비즈니스학과,1
국제통상경영전공,1
온라인창업학과,1
중국비즈니스학부인문사회과학대학,1
경영학과인문사회과학대학,1
정보경영학전공,1
글로벌비즈니스전공,1
국제비즈니스학과야,1
경영학글로벌,1
해양산업경영학전공,1
아펜젤러국제학부,1
운수경영전공,1
경영관리전공경영대학,1
경영학부경영대학,1
경영학과문화사회대학,1
전시컨벤션경영학전공,1
비즈니스정보통계학과,1
경영학전공학점,1
서비스경영학전공,1
운수경영학전공,1
경영학전공상경대학,1
경영통상학부사회과학,1
국제경영관광학부,1
경영컴퓨터사회과학군,1
인터넷경영학부,1
경영학과경영대학,1
경영학글로벌계열,1
경영학글로벌전공,1
인력경영전공,1
기술경영전공,1
사회복지기관경영학전공,1
예술경영과,1
이벤트학과,1
벤처중소기업학과,1
금융경영전공,1
디자인경영학과,1
환경경영학과,1
비즈니스통계학과,1
파이낸스경영학과,1
실버경영컨설팅학과,1
글로벌경영학전공,1
경영학부경영학야간,1
경영학전공야간,1
글로벌경영대학,1
경영학전공야,1
국제비즈니스학전공,1
전문경영회계전공,1
기술경영학과,1
파티엔터테인먼트경영학과,1
기업경영학부,1
기초경영학과,1
컨벤션관광경영전공,1
서비스경영학과,1
비지니스,1
웨딩플레너경영학과,1
미용예술경영학과,1
융합경영학과,1
글로벌리더학부,1
경영학과경영전공,1
경영학과미술경영전공,1
경영과학과,1
디지털기술경영학과,1
경영과학과경영학,1
창업학과,1
지식경영학부,1
국제비지니스학전공,1
해양산업경영학과,1
의료경영서비스학과,1
해양플랜트운영학과,1
가족자원경영학과,1
글로벌리더전공,1
글로벌테크노경영프로그램,1
글로벌비즈니스학부,1
석당인재학부공공경영학전공,1
골프경영학전공,1
문화경영계열,1
중국통상비즈니스전공,1
경영학부전공,1
경영학부융합경영전공,1
국제비지니스학부,1
예술기획경영전공,1
경영학과경영학전공,1
연합전공기술경영,1
연합전공글로벌환경경영학,1
산업비즈니스학과,1
경영학부경영정보학전공,1
글로벌비즈니스학부야,1
기술경영학전공,1
디지털비즈니스전공,1
리더십과조직과학전공,1
무도산업전공,1
서비스경영학부경영정보전공,1
서비스경영학부관광경영전공,1
시니어비즈니스학과,1
아트앤테크놀로지전공,1
엔터테인먼트경영학과,1
창업학부,1
창업학전공,1
철도운수경영학과,1
한국비즈니스학과,1
글로벌인재학부글로벌리더전공융합생명과학전공자기설계전공,1
문화경영전공,1
아트테크놀로지계,1
철도경영물류학과,1
패션비지니스학과,1
국제학부한국어전공국제비지니스전공,1
문화산업경영학과,1
생물기업정보학전공,1
컨설팅학과,1
컨벤션학과,1
요양시설경영학과,1
여가서비스경영학과,1
글로벌새마을학과,1
국제학부글로벌경영학,1
의료경영전공,1
스토리텔링경영학과,1
국제의료경영학과,1
경영분석통계전공,1
문화디자인경영,1
창의기술매니지먼트,1
글로벌경영학과글로벌테크노경영프로그램,1
글로벌경영학과경영학전공,1
글로벌경영학과경영학프로그램,1
세무회계경영학과,1
글로벌경영학과글로벌테크노경영전공,1
영상비즈니스과,1
글로벌인재학부글로벌리더전공,1
비즈니스리더융복합전공,1
경영학과경영학트랙,1
경영복지학부,1
신산업경영학과야,1
헬스케어경영학과,1
창의기술매니지먼트전공,1
산업정보융합학부,1
경영학과글로벌경영학트랙,1
실버문화경영학과,1
보건복지경영학과,1
글로벌인재학부자기설계전공,1
프랜차이즈학과,1
경영학부비즈니스전공,1
경영학전공트랙,1
경영학과후진학,1
패션비즈니스학과,1
뷰티예술경영학과,1
미래창업학과,1
해양수산경영학과,1
글로벌창업전공,1
디지털기술경영전공,1
웨딩파티산업경영학과,1
스타트업전공,1
상경대학계열,1
상경학부국제경영중국일본전공,1
금융서비스학부서비스경영전공,1
스포츠경영,1
마이스터경영학과,1
글로벌관광경영학과,1
글로벌통상경영학과,1
문화경영학과,1
휴먼서비스경영학과,1
산업기술경영학부,1
경영컨설팅학과,1
출판경영학과,1
중소기업컨설팅학과,1
기술경영융합학과,1
웰빙조리창업전공,1
국제학부국제산업정보학과,1
기술경영학과경영학,1
안보경영학과,1
경영복지학과,1
인사조직전략학과,1
벤처창업기업학과,1
보건의료산업학과,1
보건경영교육학부,1
국제경영학부국제경영전공,1
국제경영학부글로벌비즈니스전공,1
글로벌의료서비스경영학과,1
솔브릿지경영학부,1
의료산업학과,1
안보경영학과군단,1
창업컨설팅학과,1
경영학부글로벌금융전공,1
비즈경영정보학과,1
중앙아시아비즈니스전공,1
의료관광전공,1
중남미비즈니스전공,1
스포츠비즈니스학과,1
품질경영학과,1
융합기술경영학과,1
글로벌경영전공,1
연합전공벤처경영학,1
린튼글로벌비즈니스스쿨,1
인사조직전략경영학과,1
강소기업경영학과,1
경영경제대학,1
경영학,1
경영학과글로벌테크노경영전공,1
경영학과일학습병행제,1
경영학부경영전공,1
경영학부산업경영전공,1
경영학부신,1
글로벌비즈니스학,1
기술경영학부,1
기술경영학부경영학,1
디자인경영융합학부,1
복지경영학과편입,1
상경학부글로벌경영전공,1
웨딩비즈니스학과,1
웨딩산업학과,1
의료관광비즈니스학과,1
주얼리디자인비즈니스학과,1
창업경영컨설팅학과,1
창의경영학과,1
항공경영학과,1
사회문화계열,1
벤처창업연계전공,1
융합경영학부,1
글로벌경영공학부,1
호텔관광유통경영학과,1
창업융합학과,1
글로벌창업학과,1
글로벌비서경영학과,1
바이오경영학과,1
서비스산업경영학과,1
사회적기업창업학과,1
보건복지사회적경제학과,1
보건복지사회적기업학과,1
보건융합사회적기업학과,1
경영통상복지학부,1
융합경영전공,1
철도경영물류컴퓨터학부,1
철도경영물류학전공,1
